128	11	[1, 3.4621212121212124, 3.4621212121212124]
128	22	[1, 3.3333333333333335, 3.3333333333333335]
128	56	[1, 4.222222222222222, 4.222222222222222]
129	1	[4, 13.422943722943725, 3.355735930735931]
129	7	[1, 3.0530303030303028, 3.0530303030303028]
129	3	[2, 5.59920634920635, 2.799603174603175]
129	245	[2, 6.333333333333334, 3.166666666666667]
129	258	[3, 8.678571428571429, 2.892857142857143]
129	2	[1, 2.972727272727273, 2.972727272727273]
129	243	[1, 1.0178571428571428, 1.0178571428571428]
129	12	[1, 3.2857142857142856, 3.2857142857142856]
129	14	[1, 5.0, 5.0]
129	259	[1, 0.8571428571428572, 0.8571428571428572]
129	8	[1, 4.333333333333334, 4.333333333333334]
129	10	[1, 4.333333333333334, 4.333333333333334]
129	270	[1, 2.5238095238095233, 2.5238095238095233]
130	4	[3, 14.47718253968254, 4.8257275132275135]
130	22	[3, 16.193815566584444, 5.397938522194814]
130	245	[1, 3.5705128205128207, 3.5705128205128207]
130	259	[1, 3.5705128205128207, 3.5705128205128207]
130	21	[1, 3.6732954545454546, 3.6732954545454546]
130	50	[1, 5.6126893939393945, 5.6126893939393945]
130	3	[2, 5.730555555555555, 2.8652777777777776]
130	9	[2, 7.906593406593407, 3.9532967032967035]
130	53	[1, 5.247252747252747, 5.247252747252747]
130	10	[2, 6.057380825801879, 3.0286904129009393]
130	8	[2, 10.508681013028838, 5.254340506514419]
130	14	[1, 5.445054945054945, 5.445054945054945]
131	1	[5, 18.080158730158733, 3.6160317460317466]
131	50	[1, 4.589285714285714, 4.589285714285714]
131	4	[1, 1.1944444444444446, 1.1944444444444446]
131	10	[1, 3.9722222222222223, 3.9722222222222223]
131	11	[1, 3.9722222222222223, 3.9722222222222223]
131	3	[1, 2.357142857142857, 2.357142857142857]
131	7	[3, 9.70357142857143, 3.2345238095238096]
131	23	[2, 6.25, 3.125]
131	28	[1, 4.4, 4.4]
131	19	[1, 4.9, 4.9]
131	14	[1, 3.95, 3.95]
131	86	[1, 3.95, 3.95]
131	2	[1, 3.5, 3.5]
132	2	[3, 8.801911976911978, 2.9339706589706593]
132	4	[4, 11.467712842712842, 2.8669282106782106]
132	14	[1, 3.9761904761904767, 3.9761904761904767]
132	86	[1, 3.9761904761904767, 3.9761904761904767]
132	1	[6, 19.42176491808845, 3.2369608196814084]
132	6	[1, 1.1363636363636362, 1.1363636363636362]
132	7	[3, 11.63888888888889, 3.8796296296296298]
132	3	[1, 2.5698529411764706, 2.5698529411764706]
133	1	[3, 9.918650793650793, 3.3062169312169307]
133	2	[3, 9.665079365079364, 3.2216931216931215]
133	8	[1, 4.053571428571429, 4.053571428571429]
133	10	[1, 4.053571428571429, 4.053571428571429]
133	22	[2, 9.695887445887445, 4.8479437229437226]
133	66	[1, 4.267857142857142, 4.267857142857142]
133	270	[1, 4.166666666666666, 4.166666666666666]
133	301	[1, 4.166666666666666, 4.166666666666666]
133	56	[1, 5.46969696969697, 5.46969696969697]
133	3	[1, 3.8, 3.8]
133	19	[1, 4.071428571428571, 4.071428571428571]
133	57	[1, 4.861111111111111, 4.861111111111111]
133	70	[1, 3.9722222222222223, 3.9722222222222223]
133	11	[1, 5.1, 5.1]
133	20	[1, 3.3, 3.3]
134	7	[3, 12.724603174603175, 4.241534391534391]
134	12	[1, 5.305555555555555, 5.305555555555555]
134	9	[1, 1.952380952380952, 1.952380952380952]
134	3	[2, 9.483333333333333, 4.741666666666666]
134	2	[2, 8.42142857142857, 4.210714285714285]
134	5	[2, 7.704761904761904, 3.852380952380952]
134	243	[1, 3.6, 3.6]
134	258	[3, 11.247222222222222, 3.749074074074074]
134	4	[1, 3.3, 3.3]
134	50	[1, 3.8, 3.8]
134	70	[1, 3.0, 3.0]
134	245	[1, 2.95, 2.95]
134	242	[1, 3.041666666666667, 3.041666666666667]
135	1	[8, 32.243351093351095, 4.030418886668887]
135	2	[5, 15.163070263070262, 3.0326140526140524]
135	4	[5, 16.693783993783995, 3.338756798756799]
135	3	[1, 0.9363636363636361, 0.9363636363636361]
135	6	[1, 1.4545454545454546, 1.4545454545454546]
136	7	[4, 19.90928077770183, 4.977320194425458]
136	8	[2, 7.781385281385281, 3.8906926406926403]
136	22	[1, 4.928571428571429, 4.928571428571429]
136	23	[1, 3.178571428571429, 3.178571428571429]
136	1	[4, 17.02878787878788, 4.25719696969697]
136	3	[3, 9.207575757575757, 3.069191919191919]
136	4	[2, 10.94001670843776, 5.47000835421888]
136	5	[1, 2.8476190476190477, 2.8476190476190477]
136	14	[1, 4.790909090909091, 4.790909090909091]
136	19	[1, 5.7, 5.7]
137	2	[7, 27.85793095793096, 3.9797044225615656]
137	5	[2, 8.10959595959596, 4.05479797979798]
137	8	[1, 4.098901098901099, 4.098901098901099]
137	9	[1, 5.027472527472527, 5.027472527472527]
137	4	[6, 27.43231768231768, 4.5720529470529465]
137	11	[1, 5.527272727272727, 5.527272727272727]
137	14	[1, 2.0714285714285716, 2.0714285714285716]
137	6	[1, 3.3095238095238098, 3.3095238095238098]
138	2	[3, 13.43047815617475, 4.47682605205825]
138	3	[2, 8.80668016194332, 4.40334008097166]
138	7	[5, 24.004613442113442, 4.8009226884226885]
138	9	[3, 14.191919191919192, 4.730639730639731]
138	4	[5, 24.25274806892454, 4.850549613784908]
138	5	[1, 1.3161764705882355, 1.3161764705882355]
138	21	[1, 5.6, 5.6]
139	1	[9, 38.58181818181818, 4.2868686868686865]
139	7	[4, 14.346464646464646, 3.5866161616161616]
139	3	[4, 16.11547619047619, 4.028869047619048]
139	2	[3, 7.723809523809525, 2.574603174603175]
140	1	[5, 20.44906204906205, 4.08981240981241]
140	3	[4, 11.855555555555554, 2.9638888888888886]
140	4	[1, 4.6, 4.6]
140	5	[1, 2.1, 2.1]
140	243	[1, 2.4285714285714284, 2.4285714285714284]
140	258	[2, 6.709523809523809, 3.3547619047619044]
140	9	[2, 10.366666666666667, 5.183333333333334]
140	14	[2, 10.366666666666667, 5.183333333333334]
140	242	[1, 3.4, 3.4]
140	8	[1, 4.327272727272727, 4.327272727272727]
141	1	[7, 30.757689492472103, 4.393955641781729]
141	4	[2, 8.483198351804491, 4.2415991759022456]
141	9	[3, 6.4557109557109555, 2.151903651903652]
141	6	[1, 2.34, 2.34]
141	18	[1, 2.34, 2.34]
141	2	[1, 3.6602564102564106, 3.6602564102564106]
141	8	[1, 3.3106060606060606, 3.3106060606060606]
141	3	[1, 2.049019607843137, 2.049019607843137]
141	10	[1, 4.366666666666667, 4.366666666666667]
141	13	[1, 2.6580882352941178, 2.6580882352941178]
141	111	[1, 3.599264705882353, 3.599264705882353]
142	1	[6, 22.804558745348217, 3.8007597908913695]
142	3	[3, 10.14546783625731, 3.38182261208577]
142	2	[3, 10.664646464646465, 3.5548821548821548]
142	4	[2, 7.6269841269841265, 3.8134920634920633]
142	9	[2, 8.348484848484848, 4.174242424242424]
142	10	[1, 4.348484848484848, 4.348484848484848]
142	8	[2, 8.46031746031746, 4.23015873015873]
142	5	[1, 3.8777777777777778, 3.8777777777777778]
143	1	[4, 13.793223443223443, 3.4483058608058608]
143	3	[2, 5.656227106227106, 2.828113553113553]
143	2	[1, 4.987179487179487, 4.987179487179487]
143	242	[3, 7.439468864468865, 2.479822954822955]
143	245	[1, 2.769230769230769, 2.769230769230769]
143	7	[1, 3.825757575757576, 3.825757575757576]
143	9	[1, 2.909090909090909, 2.909090909090909]
143	243	[2, 5.673809523809524, 2.836904761904762]
143	106	[1, 3.119047619047619, 3.119047619047619]
143	259	[1, 3.227272727272727, 3.227272727272727]
143	300	[2, 8.108225108225108, 4.054112554112554]
143	302	[1, 4.880952380952381, 4.880952380952381]
144	42	[1, 2.774725274725275, 2.774725274725275]
144	89	[1, 3.703296703296703, 3.703296703296703]
144	71	[1, 3.5, 3.5]
144	125	[1, 3.5, 3.5]
144	21	[3, 6.534087481146305, 2.178029160382102]
144	22	[1, 4.384615384615385, 4.384615384615385]
144	10	[1, 4.753003003003004, 4.753003003003004]
144	13	[1, 2.8070570570570568, 2.8070570570570568]
144	3	[2, 4.615412436384304, 2.307706218192152]
144	11	[2, 7.68310291858679, 3.841551459293395]
144	41	[1, 4.0476190476190474, 4.0476190476190474]
144	23	[2, 7.217998398305304, 3.608999199152652]
144	28	[1, 3.0065359477124183, 3.0065359477124183]
144	2	[1, 3.3859756097560973, 3.3859756097560973]
144	5	[1, 3.3859756097560973, 3.3859756097560973]
145	7	[4, 17.649989221728354, 4.412497305432089]
145	19	[1, 5.664285714285715, 5.664285714285715]
145	1	[5, 22.353265575004706, 4.470653115000941]
145	15	[1, 4.90952380952381, 4.90952380952381]
145	8	[1, 4.561904761904762, 4.561904761904762]
145	24	[1, 4.92989417989418, 4.92989417989418]
145	25	[1, 3.9656084656084656, 3.9656084656084656]
145	28	[1, 3.138095238095238, 3.138095238095238]
145	4	[1, 4.535714285714286, 4.535714285714286]
145	22	[1, 3.5714285714285716, 3.5714285714285716]
145	27	[1, 4.146723646723647, 4.146723646723647]
145	13	[1, 4.406593406593407, 4.406593406593407]
145	14	[1, 5.335164835164836, 5.335164835164836]
146	1	[2, 6.386111111111111, 3.1930555555555555]
146	3	[1, 2.566666666666667, 2.566666666666667]
146	268	[2, 7.111111111111111, 3.5555555555555554]
146	270	[2, 7.2444444444444445, 3.6222222222222222]
146	100	[1, 4.708333333333334, 4.708333333333334]
146	259	[3, 6.504353408029878, 2.168117802676626]
146	288	[1, 3.4464285714285716, 3.4464285714285716]
146	264	[1, 3.177777777777778, 3.177777777777778]
146	262	[1, 3.266666666666666, 3.266666666666666]
146	243	[1, 3.5625, 3.5625]
146	7	[1, 3.611111111111111, 3.611111111111111]
146	9	[1, 2.7222222222222223, 2.7222222222222223]
146	260	[1, 1.6, 1.6]
146	289	[1, 3.1363636363636362, 3.1363636363636362]
146	302	[1, 4.954545454545455, 4.954545454545455]
147	1	[3, 14.529761904761903, 4.8432539682539675]
147	7	[1, 4.125, 4.125]
147	245	[1, 3.7, 3.7]
147	258	[4, 15.166666666666668, 3.791666666666667]
147	259	[1, 3.266666666666666, 3.266666666666666]
147	2	[1, 3.9107142857142856, 3.9107142857142856]
147	300	[1, 3.9, 3.9]
147	308	[1, 4.7, 4.7]
147	243	[1, 1.6, 1.6]
147	8	[1, 4.761904761904761, 4.761904761904761]
147	9	[1, 4.2, 4.2]
147	10	[1, 4.2, 4.2]
147	13	[1, 4.4, 4.4]
147	14	[1, 5.2, 5.2]
147	271	[1, 3.4000000000000004, 3.4000000000000004]
148	1	[7, 29.65891192141192, 4.23698741734456]
148	5	[1, 3.70952380952381, 3.70952380952381]
148	2	[2, 8.51082251082251, 4.255411255411255]
148	7	[4, 13.117599067599066, 3.2793997668997665]
148	15	[1, 4.527472527472527, 4.527472527472527]
148	4	[4, 15.231268731268731, 3.8078171828171827]
148	3	[1, 4.450549450549451, 4.450549450549451]
149	259	[1, 1.0984848484848482, 1.0984848484848482]
149	270	[2, 5.765151515151515, 2.8825757575757573]
149	243	[1, 1.190909090909091, 1.190909090909091]
149	264	[1, 1.190909090909091, 1.190909090909091]
149	260	[1, 2.4761904761904763, 2.4761904761904763]
149	269	[1, 3.4095238095238094, 3.4095238095238094]
149	271	[1, 2.833333333333333, 2.833333333333333]
149	12	[2, 9.175252525252525, 4.587626262626262]
149	59	[1, 5.122222222222222, 5.122222222222222]
149	4	[2, 9.325396825396826, 4.662698412698413]
149	7	[2, 8.367521367521366, 4.183760683760683]
149	1	[4, 14.912712287712289, 3.728178071928072]
149	3	[1, 2.272727272727273, 2.272727272727273]
150	1	[9, 37.72142857142857, 4.191269841269841]
150	2	[3, 9.51984126984127, 3.1732804232804237]
150	3	[2, 9.0, 4.5]
150	4	[3, 9.904761904761905, 3.301587301587302]
150	7	[3, 9.299999999999999, 3.0999999999999996]
151	7	[4, 16.284032526640885, 4.071008131660221]
151	13	[3, 11.685380116959065, 3.8951267056530217]
151	15	[3, 13.066017025089604, 4.3553390083632015]
151	25	[2, 7.844444444444444, 3.922222222222222]
151	3	[1, 3.7243589743589745, 3.7243589743589745]
151	6	[1, 5.344444444444445, 5.344444444444445]
151	54	[1, 3.3857142857142857, 3.3857142857142857]
151	92	[1, 1.519047619047619, 1.519047619047619]
151	2	[1, 3.352822580645161, 3.352822580645161]
151	45	[1, 4.291666666666667, 4.291666666666667]
151	127	[1, 4.291666666666667, 4.291666666666667]
151	8	[1, 5.381512605042016, 5.381512605042016]
152	2	[3, 15.007518549337771, 5.00250618311259]
152	4	[2, 7.995662232504338, 3.997831116252169]
152	1	[7, 32.81837166251286, 4.688338808930409]
152	3	[1, 5.033333333333333, 5.033333333333333]
152	25	[1, 4.65, 4.65]
152	26	[1, 5.021978021978022, 5.021978021978022]
152	9	[2, 10.065058479532162, 5.032529239766081]
152	111	[1, 5.011111111111111, 5.011111111111111]
152	5	[1, 5.205882352941177, 5.205882352941177]
152	11	[1, 4.486111111111111, 4.486111111111111]
153	2	[3, 4.7123737373737375, 1.5707912457912458]
153	3	[1, 4.265151515151516, 4.265151515151516]
153	4	[2, 6.036507936507936, 3.018253968253968]
153	8	[2, 5.90436507936508, 2.95218253968254]
153	7	[3, 8.507142857142858, 2.835714285714286]
153	9	[1, 2.4444444444444446, 2.4444444444444446]
153	1	[3, 11.408333333333333, 3.8027777777777776]
153	96	[1, 4.892857142857142, 4.892857142857142]
153	98	[1, 4.017857142857142, 4.017857142857142]
153	5	[1, 3.2142857142857144, 3.2142857142857144]
153	11	[1, 3.7333333333333334, 3.7333333333333334]
153	17	[1, 2.9, 2.9]
154	4	[5, 20.348324714501185, 4.069664942900237]
154	11	[1, 3.9541666666666666, 3.9541666666666666]
154	1	[6, 21.25567832580216, 3.5426130543003604]
154	2	[2, 6.446939988116458, 3.223469994058229]
154	7	[1, 3.5330882352941178, 3.5330882352941178]
154	9	[2, 7.491911764705883, 3.7459558823529413]
154	3	[1, 3.707894736842105, 3.707894736842105]
154	8	[1, 3.0818181818181816, 3.0818181818181816]
154	6	[1, 5.2463235294117645, 5.2463235294117645]
155	1	[4, 14.567857142857143, 3.6419642857142858]
155	3	[2, 6.267857142857142, 3.133928571428571]
155	2	[2, 3.4714285714285715, 1.7357142857142858]
155	4	[2, 4.169047619047619, 2.0845238095238097]
155	7	[2, 5.433333333333334, 2.716666666666667]
155	5	[2, 3.9166666666666665, 1.9583333333333333]
155	50	[1, 3.7, 3.7]
155	181	[1, 2.8666666666666667, 2.8666666666666667]
155	258	[2, 3.513888888888889, 1.7569444444444444]
155	259	[1, 3.9583333333333335, 3.9583333333333335]
155	243	[1, 2.1904761904761902, 2.1904761904761902]
156	1	[6, 19.2878108003108, 3.2146351333851335]
156	7	[2, 6.299450549450549, 3.1497252747252746]
156	2	[6, 17.40697358197358, 2.9011622636622634]
156	4	[4, 14.2498001998002, 3.56245004995005]
156	3	[1, 1.5909090909090908, 1.5909090909090908]
156	5	[1, 2.6904761904761902, 2.6904761904761902]
157	1	[8, 28.565128009245655, 3.570641001155707]
157	4	[4, 15.454073704073705, 3.8635184260184263]
157	2	[4, 13.926866270983917, 3.481716567745979]
157	8	[1, 3.0181818181818185, 3.0181818181818185]
157	9	[1, 3.9272727272727272, 3.9272727272727272]
157	13	[1, 3.1964285714285716, 3.1964285714285716]
157	15	[1, 1.4464285714285716, 1.4464285714285716]
158	1	[7, 29.373960542381592, 4.196280077483085]
158	24	[1, 3.25, 3.25]
158	9	[4, 16.320567555050314, 4.080141888762578]
158	3	[1, 4.187356321839081, 4.187356321839081]
158	2	[1, 4.276190476190477, 4.276190476190477]
158	40	[1, 4.549450549450549, 4.549450549450549]
158	11	[2, 7.9898335582546105, 3.9949167791273053]
158	8	[2, 7.523516483516484, 3.761758241758242]
158	14	[1, 4.270769230769231, 4.270769230769231]
159	1	[5, 20.067471988795518, 4.0134943977591035]
159	12	[1, 4.919117647058823, 4.919117647058823]
159	4	[3, 9.06086389101095, 3.0202879636703166]
159	8	[2, 8.269264069264068, 4.134632034632034]
159	14	[1, 4.389705882352941, 4.389705882352941]
159	11	[2, 8.18095238095238, 4.09047619047619]
159	6	[1, 6.0, 6.0]
159	13	[1, 5.071428571428571, 5.071428571428571]
159	3	[1, 3.712418300653595, 3.712418300653595]
159	10	[1, 2.7679738562091507, 2.7679738562091507]
159	245	[1, 2.4901960784313726, 2.4901960784313726]
159	258	[1, 4.379084967320262, 4.379084967320262]
160	1	[6, 25.819634368899074, 4.303272394816513]
160	4	[4, 17.400305588832378, 4.3500763972080945]
160	17	[1, 3.356060606060606, 3.356060606060606]
160	3	[1, 3.8857142857142857, 3.8857142857142857]
160	8	[3, 12.24284865461336, 4.0809495515377865]
160	12	[1, 4.777777777777778, 4.777777777777778]
160	2	[2, 9.316847826086956, 4.658423913043478]
160	6	[1, 5.842528735632184, 5.842528735632184]
160	23	[1, 4.322222222222223, 4.322222222222223]
161	11	[2, 6.228571428571428, 3.114285714285714]
161	17	[1, 1.3974358974358974, 1.3974358974358974]
161	1	[6, 12.79955534661417, 2.133259224435695]
161	7	[2, 5.358741258741259, 2.6793706293706294]
161	4	[2, 3.57009657009657, 1.785048285048285]
161	8	[3, 9.594372294372295, 3.1981240981240986]
161	3	[3, 3.6692523163111397, 1.2230841054370465]
161	5	[1, 2.1263736263736264, 2.1263736263736264]
162	2	[4, 14.649242261006966, 3.6623105652517416]
162	4	[7, 17.195737595737597, 2.456533942248228]
162	5	[2, 7.002733214497921, 3.5013666072489604]
162	8	[2, 8.317803030303029, 4.1589015151515145]
162	13	[1, 1.6346153846153846, 1.6346153846153846]
162	3	[2, 6.832500832500832, 3.416250416250416]
162	23	[1, 4.5, 4.5]
162	24	[1, 2.7222222222222223, 2.7222222222222223]
163	1	[5, 15.67014652014652, 3.134029304029304]
163	2	[2, 6.86037296037296, 3.43018648018648]
163	3	[2, 4.277056277056277, 2.1385281385281383]
163	242	[2, 3.8, 1.9]
163	245	[2, 2.6888888888888887, 1.3444444444444443]
163	8	[1, 2.3333333333333335, 2.3333333333333335]
163	11	[1, 2.3333333333333335, 2.3333333333333335]
163	23	[1, 2.9285714285714284, 2.9285714285714284]
163	259	[1, 0.3222222222222224, 0.3222222222222224]
163	7	[1, 4.1, 4.1]
163	9	[1, 3.2666666666666666, 3.2666666666666666]
163	243	[1, 2.8222222222222224, 2.8222222222222224]
164	1	[6, 27.142102750190983, 4.523683791698497]
164	2	[4, 13.223802096596213, 3.305950524149053]
164	15	[1, 4.722222222222222, 4.722222222222222]
164	4	[2, 10.103267973856209, 5.051633986928104]
164	3	[1, 5.071895424836601, 5.071895424836601]
164	7	[3, 14.147712418300653, 4.715904139433551]
164	12	[1, 4.522222222222222, 4.522222222222222]
164	116	[1, 4.344444444444445, 4.344444444444445]
164	22	[1, 5.588888888888889, 5.588888888888889]
165	1	[9, 36.95151515151515, 4.105723905723906]
165	4	[3, 12.283333333333333, 4.094444444444444]
165	2	[4, 13.07929292929293, 3.2698232323232324]
165	3	[1, 1.8333333333333335, 1.8333333333333335]
165	7	[2, 8.295634920634921, 4.1478174603174605]
165	8	[1, 4.892857142857143, 4.892857142857143]
166	258	[4, 15.718614718614718, 3.9296536796536796]
166	259	[1, 5.357142857142858, 5.357142857142858]
166	4	[2, 7.504761904761905, 3.7523809523809524]
166	11	[1, 2.7666666666666666, 2.7666666666666666]
166	245	[4, 11.811147186147187, 2.9527867965367967]
166	242	[1, 3.1785714285714284, 3.1785714285714284]
166	222	[1, 5.366666666666667, 5.366666666666667]
166	227	[1, 4.533333333333333, 4.533333333333333]
166	1	[2, 7.273809523809524, 3.636904761904762]
166	2	[1, 3.45, 3.45]
166	111	[1, 2.8, 2.8]
166	274	[1, 3.6, 3.6]
167	1	[9, 38.28070076208621, 4.253411195787357]
167	4	[3, 12.05940170940171, 4.01980056980057]
167	10	[1, 5.076923076923077, 5.076923076923077]
167	16	[1, 5.076923076923077, 5.076923076923077]
167	2	[4, 15.311769005847955, 3.8279422514619887]
167	3	[2, 5.341228070175439, 2.6706140350877194]
168	3	[2, 5.193884220354809, 2.5969421101774044]
168	7	[3, 12.78410449199923, 4.261368163999744]
168	15	[3, 11.048351648351648, 3.6827838827838826]
168	2	[4, 13.215047044458808, 3.303761761114702]
168	11	[1, 5.065789473684211, 5.065789473684211]
168	21	[1, 1.2461538461538462, 1.2461538461538462]
168	24	[1, 2.477777777777778, 2.477777777777778]
168	50	[1, 3.3777777777777773, 3.3777777777777773]
168	4	[1, 3.6285714285714286, 3.6285714285714286]
168	8	[2, 7.902930402930403, 3.9514652014652016]
168	5	[1, 3.183006535947712, 3.183006535947712]
169	245	[1, 3.125, 3.125]
169	259	[1, 2.25, 2.25]
169	1	[5, 17.70152625152625, 3.54030525030525]
169	2	[2, 7.957142857142856, 3.978571428571428]
169	4	[2, 7.309065934065934, 3.654532967032967]
169	9	[1, 3.458333333333333, 3.458333333333333]
169	11	[1, 3.458333333333333, 3.458333333333333]
169	3	[1, 1.488888888888889, 1.488888888888889]
169	10	[2, 8.865079365079364, 4.432539682539682]
169	22	[1, 4.642857142857142, 4.642857142857142]
169	127	[1, 5.013888888888889, 5.013888888888889]
169	181	[1, 4.125, 4.125]
169	7	[1, 4.222222222222222, 4.222222222222222]
170	1	[4, 15.818578643578645, 3.9546446608946613]
170	8	[1, 4.380952380952381, 4.380952380952381]
170	50	[2, 8.392857142857142, 4.196428571428571]
170	100	[1, 3.416666666666667, 3.416666666666667]
170	243	[3, 10.93953823953824, 3.6465127465127467]
170	245	[2, 6.367316017316018, 3.183658008658009]
170	270	[1, 4.069444444444445, 4.069444444444445]
170	271	[1, 4.069444444444445, 4.069444444444445]
170	9	[1, 4.976190476190476, 4.976190476190476]
170	3	[2, 5.970959595959597, 2.9854797979797985]
170	269	[1, 4.527777777777778, 4.527777777777778]
170	15	[1, 5.2, 5.2]
171	7	[1, 3.5333333333333337, 3.5333333333333337]
171	24	[1, 1.7333333333333334, 1.7333333333333334]
171	1	[4, 10.568711843711846, 2.6421779609279614]
171	3	[2, 5.284188034188034, 2.642094017094017]
171	9	[1, 4.392857142857142, 4.392857142857142]
171	15	[1, 2.642857142857143, 2.642857142857143]
171	4	[2, 9.063311688311687, 4.531655844155844]
171	8	[2, 7.878787878787879, 3.9393939393939394]
171	245	[2, 8.475000000000001, 4.237500000000001]
171	259	[1, 1.4861111111111112, 1.4861111111111112]
171	268	[1, 2.522222222222222, 2.522222222222222]
171	19	[1, 4.055555555555555, 4.055555555555555]
171	10	[1, 4.5, 4.5]
172	1	[4, 9.654761904761903, 2.413690476190476]
172	2	[2, 3.6785714285714284, 1.8392857142857142]
172	3	[2, 3.6190476190476186, 1.8095238095238093]
172	4	[3, 8.266666666666667, 2.755555555555556]
172	7	[3, 9.833333333333334, 3.277777777777778]
172	25	[1, 4.3, 4.3]
172	32	[1, 4.3, 4.3]
172	9	[2, 4.933333333333334, 2.466666666666667]
172	6	[1, 3.3333333333333335, 3.3333333333333335]
172	10	[1, 3.0833333333333335, 3.0833333333333335]
173	270	[1, 4.763636363636364, 4.763636363636364]
173	271	[1, 4.763636363636364, 4.763636363636364]
173	1	[7, 33.4780578898226, 4.782579698546086]
173	7	[1, 5.388888888888889, 5.388888888888889]
173	3	[2, 8.710119047619049, 4.355059523809524]
173	4	[2, 8.120915032679738, 4.060457516339869]
173	13	[1, 4.822222222222223, 4.822222222222223]
173	14	[1, 5.722222222222222, 5.722222222222222]
173	242	[1, 4.780952380952382, 4.780952380952382]
173	264	[1, 3.8285714285714287, 3.8285714285714287]
173	12	[1, 5.344444444444445, 5.344444444444445]
173	8	[1, 3.9761904761904763, 3.9761904761904763]
174	7	[4, 15.25883307868602, 3.814708269671505]
174	10	[1, 3.0955882352941178, 3.0955882352941178]
174	4	[2, 6.144318181818182, 3.072159090909091]
174	8	[2, 7.929186602870814, 3.964593301435407]
174	2	[2, 7.5588235294117645, 3.7794117647058822]
174	5	[1, 3.1213235294117645, 3.1213235294117645]
174	24	[1, 2.5551470588235294, 2.5551470588235294]
174	13	[1, 3.5980392156862746, 3.5980392156862746]
174	21	[2, 6.947368421052632, 3.473684210526316]
174	3	[1, 3.173160173160173, 3.173160173160173]
174	17	[1, 4.184615384615384, 4.184615384615384]
174	22	[1, 4.184615384615384, 4.184615384615384]
174	25	[1, 4.5, 4.5]
175	1	[9, 35.505518745959925, 3.945057638439992]
175	4	[5, 16.50276455570573, 3.3005529111411462]
175	3	[1, 3.1545454545454548, 3.1545454545454548]
175	2	[3, 10.48076923076923, 3.493589743589743]
175	5	[1, 3.615384615384615, 3.615384615384615]
175	7	[1, 4.3625, 4.3625]
176	1	[8, 30.079804193391148, 3.7599755241738935]
176	4	[1, 4.245454545454546, 4.245454545454546]
176	3	[1, 3.898550724637681, 3.898550724637681]
176	2	[2, 5.54258658008658, 2.77129329004329]
176	9	[1, 3.881818181818182, 3.881818181818182]
176	13	[1, 1.677777777777778, 1.677777777777778]
176	242	[1, 2.1607142857142856, 2.1607142857142856]
176	245	[1, 3.0357142857142856, 3.0357142857142856]
176	8	[2, 8.997252747252748, 4.498626373626374]
176	24	[1, 1.8547619047619053, 1.8547619047619053]
176	50	[1, 3.7595238095238095, 3.7595238095238095]
177	1	[7, 28.649058543795384, 4.092722649113626]
177	9	[1, 4.26608187134503, 4.26608187134503]
177	28	[1, 2.980952380952381, 2.980952380952381]
177	47	[1, 3.9142857142857146, 3.9142857142857146]
177	4	[2, 6.729949874686717, 3.3649749373433586]
177	8	[1, 4.105263157894737, 4.105263157894737]
177	14	[1, 3.155263157894737, 3.155263157894737]
177	2	[2, 6.44804318488529, 3.224021592442645]
177	5	[1, 2.640350877192983, 2.640350877192983]
177	3	[2, 4.843319838056679, 2.4216599190283397]
177	22	[1, 3.2833333333333337, 3.2833333333333337]
178	15	[3, 14.21127211568388, 4.73709070522796]
178	25	[2, 6.996642246642247, 3.4983211233211233]
178	120	[1, 2.169590643274854, 2.169590643274854]
178	245	[1, 2.169590643274854, 2.169590643274854]
178	121	[1, 3.1153846153846154, 3.1153846153846154]
178	70	[1, 3.821428571428571, 3.821428571428571]
178	23	[1, 4.815789473684211, 4.815789473684211]
178	93	[1, 3.8684210526315788, 3.8684210526315788]
178	116	[1, 3.3933823529411766, 3.3933823529411766]
178	117	[1, 3.3933823529411766, 3.3933823529411766]
178	28	[2, 9.348359728506786, 4.674179864253393]
178	54	[1, 3.761029411764706, 3.761029411764706]
178	4	[1, 4.639705882352941, 4.639705882352941]
178	26	[1, 3.698529411764706, 3.698529411764706]
178	22	[1, 3.684615384615385, 3.684615384615385]
178	65	[1, 5.0661764705882355, 5.0661764705882355]
179	1	[3, 11.266666666666666, 3.755555555555555]
179	7	[1, 2.75, 2.75]
179	50	[2, 5.087710084033613, 2.5438550420168067]
179	127	[1, 3.886029411764706, 3.886029411764706]
179	243	[2, 6.237278244631186, 3.118639122315593]
179	245	[1, 0.9019607843137254, 0.9019607843137254]
179	4	[1, 0.5984848484848482, 0.5984848484848482]
179	258	[2, 4.880952380952381, 2.4404761904761907]
179	264	[1, 2.7142857142857144, 2.7142857142857144]
179	242	[1, 3.4464285714285716, 3.4464285714285716]
179	3	[1, 3.4181818181818184, 3.4181818181818184]
179	14	[1, 3.017857142857143, 3.017857142857143]
179	272	[1, 3.0238095238095233, 3.0238095238095233]
179	269	[1, 3.977777777777778, 3.977777777777778]
179	270	[1, 2.1777777777777776, 2.1777777777777776]
180	1	[3, 10.325493220230063, 3.4418310734100213]
180	3	[3, 10.860694860694862, 3.6202316202316207]
180	4	[4, 14.78319662793347, 3.6957991569833677]
180	5	[2, 7.3753588516746404, 3.6876794258373202]
180	2	[2, 7.267815517815519, 3.6339077589077595]
180	7	[3, 11.244810744810746, 3.7482702482702486]
180	11	[1, 5.052380952380952, 5.052380952380952]
